,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
108,Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78000000.0,209000000.0,217000000.0,224000000.0,232000000.0,719000000.0,1012000000.0,1007000000.0,1125000000.0,1049000000.0,1084000000.0,1094000000.0,1939000000.0,2215000000.0,2357000000.0,2610000000.0,2622000000.0,2733000000.0,4875000000.0,6039000000.0,6249000000.0,6309000000.0,6676000000.0,6626000000.0,6690000000.0,7057000000.0,8356000000.0,9362000000.0,9457000000.0,9578000000.0,9678000000.0,9583000000.0,10987000000.0,11181000000.0,0.0,0.0,0.0,0.0,0.0,0.0
109,IDA only,IDX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000000.0,60000000.0,58000000.0,63000000.0,65000000.0,67000000.0,67000000.0,68000000.0,66000000.0,70000000.0,69000000.0,72000000.0,141000000.0,348000000.0,379000000.0,340000000.0,311000000.0,341000000.0,530000000.0,552000000.0,632000000.0,623000000.0,551000000.0,508000000.0,482000000.0,483000000.0,496000000.0,411000000.0,272000000.0,354000000.0,377000000.0,444000000.0,557000000.0,711000000.0,936000000.0,972000000.0,984000000.0,1064000000.0,1123000000.0,1233000000.0,1866000000.0,2724000000.0,3470000000.0,3798000000.0,4660000000.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Isle of Man,IMN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,India,IND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3000000.0,6000000.0,6000000.0,32000000.0,39000000.0,88000000.0,99000000.0,200000000.0,530000000.0,924000000.0,1039000000.0,1129000000.0,2421000000.0,2964000000.0,3983000000.0,5178000000.0,6862000000.0,8547000000.0,11025000000.0,15353000000.0,19258000000.0,23259000000.0,30514000000.0,34065000000.0,42495000000.0,52150000000.0,59079000000.0,66931000000.0,74143000000.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Not classified,INX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Ireland,IRL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,15000000.0,19000000.0,16000000.0,41000000.0,131000000.0,254000000.0,278000000.0,339000000.0,431000000.0,470000000.0,540000000.0,764000000.0,1242000000.0,1751000000.0,2127000000.0,2619000000.0,3206000000.0,3129000000.0,4716000000.0,4454000000.0,5029000000.0,5681000000.0,7051000000.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Iran, Islamic Rep.",IRN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,37000000.0,34000000.0,30000000.0,27000000.0,47000000.0,71000000.0,125000000.0,143000000.0,196000000.0,227000000.0,173000000.0,239000000.0,230000000.0,397000000.0,405000000.0,236000000.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Iraq,IRQ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Iceland,ISL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,13000000.0,13000000.0,22000000.0,26000000.0,8000000.0,18000000.0,19000000.0,16000000.0,20000000.0,49000000.0,50000000.0,140000000.0,177000000.0,193000000.0,194000000.0,192000000.0,225000000.0,248000000.0,260000000.0,272000000.0,300000000.0,283000000.0,230000000.0,256000000.0,260000000.0,290000000.0,346000000.0,375000000.0,655000000.0,1136000000.0,1323000000.0,1451000000.0,1433000000.0,1406000000.0,1485000000.0,1662000000.0,2633000000.0,3580000000.0,4038000000.0,4553000000.0,4465000000.0,4702000000.0,5209000000.0,5248000000.0,5247000000.0,5014000000.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Israel,ISR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,11000000.0,12000000.0,11000000.0,11000000.0,10000000.0,10000000.0,16000000.0,75000000.0,139000000.0,272000000.0,451000000.0,543000000.0,908000000.0,1190000000.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Italy,ITA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2112000000.0,2311000000.0,2362000000.0,2553000000.0,2638000000.0,2676000000.0,3351000000.0,3475000000.0,3617000000.0,3812000000.0,4228000000.0,4209000000.0,3807000000.0,3845000000.0,4245000000.0,3986000000.0,3812000000.0,3730000000.0,3811000000.0,3825000000.0,3960000000.0,3469000000.0,3521000000.0,3393000000.0,3472000000.0,3212000000.0,3683000000.0,3905000000.0,3995000000.0,3201000000.0,3279000000.0,3300000000.0,3567000000.0,3798000000.0,3582000000.0,3676000000.0,4186000000.0,4603000000.0,5256000000.0,5950000000.0,6680000000.0,7537000000.0,8797000000.0,10196000000.0,11533000000.0,12372000000.0,13641000000.0,14899000000.0,16540000000.0,20117000000.0,25849000000.0,37140000000.0,50348000000.0,59238000000.0,62134000000.0,63368000000.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Jamaica,JAM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,129000000.0,205000000.0,192000000.0,201000000.0,272000000.0,303000000.0,335000000.0,279000000.0,282000000.0,278000000.0,299000000.0,361000000.0,56000000.0,50000000.0,50000000.0,71000000.0,89000000.0,93000000.0,98000000.0,47000000.0,92000000.0,127000000.0,174000000.0,205000000.0,253000000.0,261000000.0,205000000.0,203000000.0,205000000.0,170000000.0,62000000.0,63000000.0,103000000.0,122000000.0,129000000.0,138000000.0,102000000.0,184000000.0,180000000.0,229000000.0,284000000.0,277000000.0,268000000.0,294000000.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0,3000000.0,3000000.0,3000000.0,8000000.0,8000000.0,9000000.0,9000000.0,8000000.0,9000000.0,13000000.0,12000000.0,10000000.0,12000000.0,11000000.0,9000000.0,9000000.0,8000000.0,131000000.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000000.0,100000000.0,100000000.0,200000000.0,300000000.0,600000000.0,900000000.0,900000000.0,896000000.0,9892000000.0,11031000000.0,12094000000.0,12700000000.0,13804000000.0,14811000000.0,15987000000.0,17048000000.0,11312000000.0,11598000000.0,11627000000.0,11369000000.0,12215000000.0,13993000000.0,14563000000.0,15040000000.0,13757000000.0,14137000000.0,13953000000.0,13811000000.0,14537000000.0,15815000000.0,16832000000.0,18477000000.0,19287000000.0,20590000000.0,20334000000.0,20814000000.0,37857000000.0,39959000000.0,42796000000.0,51223000000.0,66421000000.0,80292000000.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6000000.0,14000000.0,179000000.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101000000.0,104000000.0,108000000.0,112000000.0,116000000.0,121000000.0,125000000.0,130000000.0,135000000.0,140000000.0,146000000.0,152000000.0,157000000.0,163000000.0,169000000.0,544000000.0,541000000.0,511000000.0,518000000.0,527000000.0,504000000.0,486000000.0,492000000.0,383000000.0,512000000.0,515000000.0,488000000.0,512000000.0,505000000.0,557000000.0,603000000.0,508000000.0,909000000.0,1157000000.0,1134000000.0,1138000000.0,1151000000.0,1305000000.0,1576000000.0,1680000000.0,1735000000.0,1808000000.0,2205000000.0,4234000000.0,4659000000.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,8000000.0,14000000.0,15000000.0,17000000.0,18000000.0,19000000.0,21000000.0,23000000.0,23000000.0,23000000.0,14000000.0,20000000.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Kiribati,KIR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,St. Kitts and Nevis,KNA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,2000000.0,3000000.0,3000000.0,252000000.0,406000000.0,82000000.0,64000000.0,98000000.0,101000000.0,107000000.0,201000000.0,221000000.0,301000000.0,379000000.0,550000000.0,926000000.0,1306000000.0,1874000000.0,2504000000.0,2881000000.0,3124000000.0,4494000000.0,5801000000.0,8260000000.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Kuwait,KWT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Latin America & Caribbean (excluding high income),LAC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004000000.0,1970000000.0,2319000000.0,2713000000.0,3247000000.0,3785000000.0,4111000000.0,4516000000.0,5211000000.0,5096000000.0,5542000000.0,6486000000.0,7328000000.0,7223000000.0,7399000000.0,9228000000.0,10714000000.0,10868000000.0,11229000000.0,12337000000.0,14174000000.0,16719000000.0,16639000000.0,16927000000.0,17625000000.0,18350000000.0,18831000000.0,18983000000.0,20297000000.0,20905000000.0,22709000000.0,24313000000.0,27016000000.0,28529000000.0,31268000000.0,32041000000.0,37280000000.0,37489000000.0,41173000000.0,54992000000.0,56813000000.0,65989000000.0,75788000000.0,91178000000.0,108089000000.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Lao PDR,LAO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Lebanon,LBN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Liberia,LBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Libya,LBY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,St. Lucia,LCA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Latin America & Caribbean,LCN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116000000.0,2074000000.0,2410000000.0,2803000000.0,3340000000.0,3897000000.0,4238000000.0,4661000000.0,5362000000.0,5258000000.0,5759000000.0,6754000000.0,7648000000.0,7540000000.0,7691000000.0,9632000000.0,11103000000.0,11322000000.0,11655000000.0,13446000000.0,15329000000.0,18604000000.0,18518000000.0,18832000000.0,19596000000.0,20164000000.0,20644000000.0,20228000000.0,21401000000.0,21925000000.0,24873000000.0,26347000000.0,28901000000.0,30650000000.0,33149000000.0,33598000000.0,40160000000.0,41487000000.0,46403000000.0,58561000000.0,62820000000.0,72400000000.0,83369000000.0,100735000000.0,121451000000.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Least developed countries: UN classification,LDC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000000.0,50000000.0,50000000.0,51000000.0,51000000.0,51000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,54000000.0,54000000.0,54000000.0,57000000.0,62000000.0,59000000.0,59000000.0,59000000.0,61000000.0,61000000.0,45000000.0,45000000.0,45000000.0,46000000.0,47000000.0,49000000.0,76000000.0,71000000.0,60000000.0,66000000.0,73000000.0,68000000.0,62000000.0,75000000.0,84000000.0,77000000.0,89000000.0,113000000.0,153000000.0,181000000.0,322000000.0,640000000.0,803000000.0,1105000000.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Low income,LIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,27000000.0,21000000.0,6000000.0,3000000.0,2000000.0,3000000.0,3000000.0,5000000.0,7000000.0,14000000.0,21000000.0,33000000.0,27000000.0,44000000.0,218000000.0,387000000.0,521000000.0,782000000.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Liechtenstein,LIE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Sri Lanka,LKA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,11000000.0,11000000.0,14000000.0,14000000.0,15000000.0,20000000.0,21000000.0,20000000.0,27000000.0,43000000.0,103000000.0,143000000.0,188000000.0,281000000.0,333000000.0,421000000.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Lower middle income,LMC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168000000.0,176000000.0,178000000.0,187000000.0,362000000.0,739000000.0,732000000.0,818000000.0,1340000000.0,2811000000.0,4158000000.0,5110000000.0,6137000000.0,6793000000.0,7135000000.0,7087000000.0,6946000000.0,7557000000.0,8244000000.0,8584000000.0,8444000000.0,8413000000.0,8326000000.0,9801000000.0,10362000000.0,11291000000.0,12403000000.0,14065000000.0,17219000000.0,21488000000.0,22973000000.0,24160000000.0,26253000000.0,29357000000.0,31812000000.0,37837000000.0,42169000000.0,48532000000.0,57081000000.0,61622000000.0,71215000000.0,82640000000.0,92138000000.0,106175000000.0,116913000000.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Low & middle income,LMY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,41000000.0,44000000.0,45000000.0,63000000.0,97000000.0,100000000.0,122000000.0,173000000.0,179000000.0,178000000.0,166000000.0,2329000000.0,2310000000.0,2686000000.0,3095000000.0,3639000000.0,4131000000.0,4518000000.0,4851000000.0,6195000000.0,7516000000.0,8983000000.0,10685000000.0,12698000000.0,13055000000.0,13817000000.0,15737000000.0,17058000000.0,17802000000.0,18631000000.0,20338000000.0,22019000000.0,24634000000.0,24553000000.0,26684000000.0,30992000000.0,31839000000.0,34378000000.0,36374000000.0,41386000000.0,46055000000.0,49436000000.0,52401000000.0,57790000000.0,62882000000.0,71503000000.0,81893000000.0,96471000000.0,118436000000.0,151555000000.0,194557000000.0,238816000000.0,294014000000.0,381215000000.0,451330000000.0,542053000000.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Lesotho,LSO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Late-demographic dividend,LTE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,10000000.0,11000000.0,18000000.0,14000000.0,16000000.0,26000000.0,38000000.0,44000000.0,47000000.0,86000000.0,72000000.0,980000000.0,1179000000.0,1324000000.0,1333000000.0,1593000000.0,1675000000.0,2041000000.0,2318000000.0,2726000000.0,2789000000.0,2953000000.0,3390000000.0,4422000000.0,3981000000.0,4280000000.0,4533000000.0,4766000000.0,4524000000.0,4580000000.0,5931000000.0,6129000000.0,8389000000.0,8499000000.0,9428000000.0,12708000000.0,13153000000.0,14840000000.0,14875000000.0,16898000000.0,16920000000.0,20185000000.0,21898000000.0,24256000000.0,26670000000.0,32607000000.0,39858000000.0,52182000000.0,72512000000.0,100591000000.0,136190000000.0,177749000000.0,222798000000.0,299847000000.0,358785000000.0,437450000000.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Lithuania,LTU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,4000000.0,7000000.0,7000000.0,9000000.0,38000000.0,160000000.0,200000000.0,260000000.0,371000000.0,632000000.0,760000000.0,1005000000.0,1112000000.0,1329000000.0,0.0,0.0,0.0,0.0,0.0,0.0
